HOLE,SAMPID,FROM,TO,MidEast,MidNorth,MidRL,YEAR,FE,SIO2,AL2O3,MN,P,S,MGO,LOI,ASS_TO,WTTOT,WtDry_g_BEST,WtSplit_g_BEST,SI_STRATIGRAPHY_D,GEOZONE_D,CAO,K2O_pct_BEST,MnO_pct_BEST,TIO2,LOI425,LOI650,LO1000,CL_PPM,NA_PPM
DH6~61W,NK_6653_61W,30.5,32,542672.33,7437115.43,515.29,1968,60.7,2.6,2.1,-0.01,0.13,-99,-99,6,97.78,-99,-99,-99,MCS,502,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH6~61W,NK_6654_61W,32,33.5,542672.33,7437115.43,513.79,1968,60.6,3.2,2.6,-0.01,0.11,-99,-99,5.1,97.79,-99,-99,-99,MCS,502,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH6~61W,NK_6655_61W,33.5,35.1,542672.33,7437115.43,512.24,1968,60.5,4,2.8,-0.01,0.16,-99,-99,5.5,99.16,-99,-99,-99,MCS,502,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH6~61W,NK_6656_61W,35.1,36.6,542672.33,7437115.43,510.69,1968,54.5,6.2,4.6,-0.01,0.22,-99,-99,8.2,97.42,-99,-99,-99,MCS,502,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH6~61W,NK_6657_61W,36.6,38.1,542672.33,7437115.43,509.19,1968,52.8,6.9,5,-0.01,0.19,-99,-99,8.2,96.02,-99,-99,-99,MCS,502,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH6~61W,NK_6658_61W,38.1,39.6,542672.33,7437115.43,507.69,1968,54.2,5.4,3.5,-0.01,0.26,-99,-99,9.8,96.79,-99,-99,-99,MCS,502,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH6~61W,NK_6659_61W,39.6,41.2,542672.33,7437115.43,506.14,1968,50.8,8.6,5.8,-0.01,0.35,-99,-99,9.8,97.63,-99,-99,-99,MCS,601,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH6~61W,NK_6660_61W,41.2,42.7,542672.33,7437115.43,504.59,1968,44.3,14.5,9.8,-0.01,0.21,-99,-99,9.3,97.42,-99,-99,-99,MCS,601,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH6~61W,NK_6661_61W,42.7,44.2,542672.33,7437115.43,503.09,1968,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,MCS,601,-99,-99,-99,-99,-99,-99,-99,-99,-99
DH6~61W,NK_6662_61W,44.2,45.7,542672.33,7437115.43,501.59,1968,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,MCS,601,-99,-99,-99,-99,-99,-99,-99,-99,-99
DH6~61W,NK_6663_61W,45.7,47.2,542672.33,7437115.43,500.09,1968,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,MCS,601,-99,-99,-99,-99,-99,-99,-99,-99,-99
DH6~61W,NK_6664_61W,47.2,48.8,542672.33,7437115.43,498.54,1968,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,MCS,601,-99,-99,-99,-99,-99,-99,-99,-99,-99
DH6~61W,NK_6665_61W,48.8,50.3,542672.33,7437115.43,496.99,1968,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,MCS,601,-99,-99,-99,-99,-99,-99,-99,-99,-99
DH6~61W,NK_6666_61W,50.3,51.8,542672.33,7437115.43,495.49,1968,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,MCS,601,-99,-99,-99,-99,-99,-99,-99,-99,-99
DH6~61W,NK_6667_61W,51.8,53.3,542672.33,7437115.43,493.99,1968,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,MCS,601,-99,-99,-99,-99,-99,-99,-99,-99,-99
DH6~61W,NK_6668_61W,53.3,54.9,542672.33,7437115.43,492.44,1968,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,MCS,601,-99,-99,-99,-99,-99,-99,-99,-99,-99
DH6~61W,NK_6669_61W,54.9,56.4,542672.33,7437115.43,490.89,1968,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,MCS,601,-99,-99,-99,-99,-99,-99,-99,-99,-99
DH6~61W,NK_6670_61W,56.4,57.9,542672.33,7437115.43,489.39,1968,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,MCS,601,-99,-99,-99,-99,-99,-99,-99,-99,-99
DH6~61W,NK_6671_61W,57.9,59.5,542672.33,7437115.43,487.84,1968,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,MCS,601,-99,-99,-99,-99,-99,-99,-99,-99,-99
DH6~61W,NK_6672_61W,59.5,61,542672.33,7437115.43,486.29,1968,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,MCS,601,-99,-99,-99,-99,-99,-99,-99,-99,-99
DH7~61W,NK_6443_61W,0,1.5,542694.28,7437171.67,540.52,1968,49.8,18.7,4,-0.01,0.09,-99,-99,4,98.11,-99,-99,-99,WS,321,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH7~61W,NK_6444_61W,1.5,3,542694.28,7437171.67,539.02,1968,48.3,19.5,4,-0.01,0.14,-99,-99,5.5,98.38,-99,-99,-99,WS,321,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH7~61W,NK_6445_61W,3,4.6,542694.28,7437171.67,537.47,1968,44.6,17.7,6.6,-0.01,0.23,-99,-99,9.5,98.09,-99,-99,-99,WS,321,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH7~61W,NK_6446_61W,4.6,6.1,542694.28,7437171.67,535.92,1968,41.8,23.4,5.8,-0.01,0.17,-99,-99,8.2,97.55,-99,-99,-99,WS,321,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH7~61W,NK_6447_61W,6.1,7.6,542694.28,7437171.67,534.42,1968,45.1,19.3,5.9,-0.01,0.09,-99,-99,7.7,97.59,-99,-99,-99,WS,321,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH7~61W,NK_6448_61W,7.6,9.1,542694.28,7437171.67,532.92,1968,50.8,15.2,5.1,-0.01,0.13,-99,-99,5.6,98.83,-99,-99,-99,WS,321,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH7~61W,NK_6449_61W,9.1,10.7,542694.28,7437171.67,531.37,1968,41,21.9,9.4,-0.01,0.19,-99,-99,9.3,99.65,-99,-99,-99,WS,321,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH7~61W,NK_6450_61W,10.7,12.2,542694.28,7437171.67,529.82,1968,44.6,19,5.3,-0.01,0.25,-99,-99,9.2,97.84,-99,-99,-99,WS,321,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH7~61W,NK_6451_61W,12.2,13.7,542694.28,7437171.67,528.32,1968,51.1,12.8,3.5,-0.01,0.15,-99,-99,8.5,98.2,-99,-99,-99,WS,321,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH7~61W,NK_6452_61W,13.7,15.2,542694.28,7437171.67,526.82,1968,51.1,13.2,4.3,-0.01,0.14,-99,-99,10.3,101.18,-99,-99,-99,WS,321,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH7~61W,NK_6453_61W,15.2,16.8,542694.28,7437171.67,525.27,1968,34.5,25.7,12.6,-0.01,0.12,-99,-99,8.4,96.3,-99,-99,-99,MCS,601,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH7~61W,NK_6454_61W,16.8,18.3,542694.28,7437171.67,523.72,1968,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,MCS,601,-99,-99,-99,-99,-99,-99,-99,-99,-99
DH7~61W,NK_6455_61W,18.3,19.8,542694.28,7437171.67,522.22,1968,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,MCS,601,-99,-99,-99,-99,-99,-99,-99,-99,-99
DH7~61W,NK_6456_61W,19.8,21.3,542694.28,7437171.67,520.72,1968,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,MCS,601,-99,-99,-99,-99,-99,-99,-99,-99,-99
DH7~61W,NK_6457_61W,21.3,22.9,542694.28,7437171.67,519.17,1968,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,MCS,601,-99,-99,-99,-99,-99,-99,-99,-99,-99
DH7~61W,NK_6458_61W,22.9,24.4,542694.28,7437171.67,517.62,1968,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,MCS,601,-99,-99,-99,-99,-99,-99,-99,-99,-99
DH7~61W,NK_6459_61W,24.4,25.9,542694.28,7437171.67,516.12,1968,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,MCS,601,-99,-99,-99,-99,-99,-99,-99,-99,-99
DH7~61W,NK_6460_61W,25.9,27.4,542694.28,7437171.67,514.62,1968,6.4,68.4,13.6,-0.01,0.02,-99,-99,5,96.2,-99,-99,-99,MCS,601,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH7~61W,NK_6461_61W,27.4,29,542694.28,7437171.67,513.07,1968,7.5,68.6,12.3,-0.01,0.03,-99,-99,5.1,96.79,-99,-99,-99,MCS,601,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH7~61W,NK_6462_61W,29,30.5,542694.28,7437171.67,511.52,1968,6.5,72.8,10.5,-0.01,0.05,-99,-99,4.5,97.21,-99,-99,-99,MCS,601,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH7~61W,NK_6463_61W,30.5,32,542694.28,7437171.67,510.02,1968,8.7,70.6,10.3,-0.01,0.03,-99,-99,4.3,97.71,-99,-99,-99,MCS,601,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH7~61W,NK_6464_61W,32,33.5,542694.28,7437171.67,508.52,1968,10.7,69.2,10.4,-0.01,0.03,-99,-99,4,98.97,-99,-99,-99,MCS,601,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH7~61W,NK_6465_61W,33.5,35.1,542694.28,7437171.67,506.97,1968,4.3,74.9,12.1,-0.01,0.31,-99,-99,4,97.86,-99,-99,-99,MCS,601,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH7~61W,NK_6466_61W,35.1,36.6,542694.28,7437171.67,505.42,1968,7.3,70.2,14.4,-0.01,0.02,-99,-99,3.2,98.28,-99,-99,-99,MCS,601,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH7~61W,NK_6467_61W,36.6,38.1,542694.28,7437171.67,503.92,1968,6,70.4,13.6,-0.01,0.02,-99,-99,4.7,97.32,-99,-99,-99,MCS,601,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH7~61W,NK_6468_61W,38.1,39.6,542694.28,7437171.67,502.42,1968,3.4,72.6,13.7,-0.01,0.01,-99,-99,4.9,96.08,-99,-99,-99,MCS,601,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH7~61W,NK_6469_61W,39.6,41.1,542694.28,7437171.67,500.92,1968,9.1,67.3,14,-0.01,0.03,-99,-99,5.2,99.58,-99,-99,-99,MCS,601,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH7~61W,NK_6470_61W,41.1,42.6,542694.28,7437171.67,499.42,1968,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,MCS,601,-99,-99,-99,-99,-99,-99,-99,-99,-99
DH7~61W,DH7~61W_44.2,42.6,44.2,542694.28,7437171.67,497.87,1968,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,MCS,601,-99,-99,-99,-99,-99,-99,-99,-99,-99
DH7~61W,NK_6471_61W,42.7,44.2,542694.28,7437171.67,497.82,1968,16.1,63.4,10.7,-0.01,0.06,-99,-99,4.5,101.76,-99,-99,-99,MCS,601,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH7~61W,NK_6472_61W,44.2,45.7,542694.28,7437171.67,496.32,1968,18.8,58.9,9.3,-0.01,0.09,-99,-99,4.8,100.08,-99,-99,-99,MCS,601,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH7~61W,NK_6473_61W,45.7,47.2,542694.28,7437171.67,494.82,1968,12.6,61.6,13.9,-0.01,0.05,-99,-99,5.4,99.03,-99,-99,-99,MCS,601,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH7~61W,NK_6474_61W,47.2,48.8,542694.28,7437171.67,493.27,1968,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,MCS,601,-99,-99,-99,-99,-99,-99,-99,-99,-99
DH7~61W,NK_6475_61W,48.8,50.3,542694.28,7437171.67,491.72,1968,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,MCS,601,-99,-99,-99,-99,-99,-99,-99,-99,-99
DH7~61W,NK_6476_61W,50.3,51.8,542694.28,7437171.67,490.22,1968,10.8,69.5,9.7,-0.01,0.05,-99,-99,4.3,99.06,-99,-99,-99,MCS,601,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH7~61W,NK_6477_61W,51.8,53.3,542694.28,7437171.67,488.72,1968,5.6,70.3,14,-0.01,0.02,-99,-99,5,97.35,-99,-99,-99,MCS,601,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH7~61W,NK_6478_61W,53.3,54.9,542694.28,7437171.67,487.17,1968,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,MCS,601,-99,-99,-99,-99,-99,-99,-99,-99,-99
DH7~61W,NK_6479_61W,54.9,56.4,542694.28,7437171.67,485.62,1968,11,65,10.9,-0.01,0.03,-99,-99,4.8,96.5,-99,-99,-99,MCS,601,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH7~61W,NK_6480_61W,56.4,57.9,542694.28,7437171.67,484.12,1968,16.8,59.7,8.3,-0.01,0.05,-99,-99,5.4,97.53,-99,-99,-99,MCS,601,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH7~61W,NK_6481_61W,57.9,59.4,542694.28,7437171.67,482.62,1968,16.8,62.8,6.9,-0.01,0.06,-99,-99,4.3,98.16,-99,-99,-99,MCS,601,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH7~61W,NK_6482_61W,59.4,61,542694.28,7437171.67,481.07,1968,16.2,66.2,4.7,-0.01,0.03,-99,-99,4,98.13,-99,-99,-99,MCS,601,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH8~61W,NK_6403_61W,0,1.5,542718.2,7437230.81,532.89,1968,47.7,14.5,5.9,-0.01,0.18,-99,-99,8.6,97.61,-99,-99,-99,DG,435,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH8~61W,NK_6404_61W,1.5,3,542718.2,7437230.81,531.39,1968,52.8,12.4,4.3,-0.01,0.15,-99,-99,7.1,99.63,-99,-99,-99,DG,435,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH8~61W,NK_6405_61W,3,4.6,542718.2,7437230.81,529.84,1968,46.1,16,6.9,-0.01,0.22,-99,-99,9.1,98.41,-99,-99,-99,DG,435,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH8~61W,NK_6406_61W,4.6,6.1,542718.2,7437230.81,528.29,1968,54.6,9.4,3,-0.01,0.18,-99,-99,8.2,99.08,-99,-99,-99,DG,435,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH8~61W,NK_6407_61W,6.1,7.6,542718.2,7437230.81,526.79,1968,57.3,8,2.8,-0.01,0.15,-99,-99,5.7,98.77,-99,-99,-99,DG,435,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH8~61W,NK_6408_61W,7.6,9.1,542718.2,7437230.81,525.29,1968,63.7,3.7,1.9,-0.01,0.13,-99,-99,4.2,101.17,-99,-99,-99,DG,435,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH8~61W,NK_6409_61W,9.1,10.7,542718.2,7437230.81,523.74,1968,60.4,6,2.9,-0.01,0.14,-99,-99,4.3,99.88,-99,-99,-99,DG,435,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH8~61W,NK_6410_61W,10.7,12.2,542718.2,7437230.81,522.19,1968,62.1,5,3.4,-0.01,0.06,-99,-99,2.8,100.12,-99,-99,-99,DG,435,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH8~61W,NK_6411_61W,12.2,13.7,542718.2,7437230.81,520.69,1968,53.4,10.4,7.9,-0.01,0.08,-99,-99,5.4,100.23,-99,-99,-99,OTH,90,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH8~61W,NK_6412_61W,13.7,15.2,542718.2,7437230.81,519.19,1968,36.3,22,14.8,-0.01,0.09,-99,-99,8,96.91,-99,-99,-99,OTH,90,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH8~61W,NK_6413_61W,15.2,16.8,542718.2,7437230.81,517.64,1968,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,OTH,90,-99,-99,-99,-99,-99,-99,-99,-99,-99
DH8~61W,NK_6414_61W,16.8,18.3,542718.2,7437230.81,516.09,1968,22.6,48.2,11.6,-0.01,0.08,-99,-99,6.5,98.8,-99,-99,-99,OTH,90,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH8~61W,NK_6415_61W,18.3,19.8,542718.2,7437230.81,514.59,1968,24.1,51,7.5,-0.01,0.1,-99,-99,5.5,98.69,-99,-99,-99,MCS,601,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH8~61W,NK_6416_61W,19.8,21.3,542718.2,7437230.81,513.09,1968,24.8,54.1,3.9,-0.01,0.08,-99,-99,5.1,98.74,-99,-99,-99,MCS,601,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH8~61W,NK_6417_61W,21.3,22.9,542718.2,7437230.81,511.54,1968,21.8,59.8,2.7,-0.01,0.06,-99,-99,4.3,98.11,-99,-99,-99,MCS,601,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH8~61W,NK_6418_61W,22.9,24.4,542718.2,7437230.81,509.99,1968,22.6,57.9,3.6,-0.01,0.08,-99,-99,4.6,98.6,-99,-99,-99,MCS,601,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH8~61W,NK_6419_61W,24.4,25.9,542718.2,7437230.81,508.49,1968,31,37.7,8.2,-0.01,0.13,-99,-99,7.1,97.62,-99,-99,-99,MCS,601,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH8~61W,NK_6420_61W,25.9,27.4,542718.2,7437230.81,506.99,1968,32.7,31.3,12.9,-0.01,0.19,-99,-99,7.8,99.19,-99,-99,-99,MCS,601,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH8~61W,NK_6421_61W,27.4,29,542718.2,7437230.81,505.44,1968,31.2,27.4,14.8,-0.01,0.2,-99,-99,8.6,95.87,-99,-99,-99,MCS,601,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH8~61W,NK_6422_61W,29,30.5,542718.2,7437230.81,503.89,1968,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,MCS,601,-99,-99,-99,-99,-99,-99,-99,-99,-99
DH8~61W,NK_6423_61W,30.5,32,542718.2,7437230.81,502.39,1968,22.3,38.3,17,-0.01,0.09,-99,-99,8.7,96.09,-99,-99,-99,MCS,601,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH8~61W,NK_6424_61W,32,33.5,542718.2,7437230.81,500.89,1968,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,MCS,601,-99,-99,-99,-99,-99,-99,-99,-99,-99
DH8~61W,NK_6425_61W,33.5,35.1,542718.2,7437230.81,499.34,1968,28.3,34.2,13,-0.01,0.22,-99,-99,7.3,95.47,-99,-99,-99,MCS,601,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH8~61W,NK_6426_61W,35.1,36.6,542718.2,7437230.81,497.79,1968,38.7,23.9,8.6,-0.01,0.17,-99,-99,8.5,96.72,-99,-99,-99,MCS,601,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH8~61W,NK_6427_61W,36.6,38.1,542718.2,7437230.81,496.29,1968,48.9,13.5,5.8,-0.01,0.18,-99,-99,8.8,98.43,-99,-99,-99,MCS,601,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH8~61W,NK_6428_61W,38.1,39.6,542718.2,7437230.81,494.79,1968,47.5,18.2,4.6,-0.01,0.19,-99,-99,8.5,99.65,-99,-99,-99,MCS,601,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH8~61W,NK_6429_61W,39.6,41.1,542718.2,7437230.81,493.29,1968,46.4,17.8,5.6,-0.01,0.17,-99,-99,8,98.13,-99,-99,-99,MCS,601,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH8~61W,NK_6430_61W,41.1,42.7,542718.2,7437230.81,491.74,1968,40.4,25.8,6.2,-0.01,0.12,-99,-99,7.5,97.54,-99,-99,-99,MCS,601,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH8~61W,NK_6431_61W,42.7,44.2,542718.2,7437230.81,490.19,1968,28.7,52.7,3.2,-0.01,0.09,-99,-99,5.6,102.74,-99,-99,-99,MCS,601,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH8~61W,NK_6432_61W,44.2,45.7,542718.2,7437230.81,488.69,1968,22.9,56.1,5.7,-0.01,0.07,-99,-99,5.1,99.8,-99,-99,-99,MCS,601,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH8~61W,NK_6433_61W,45.7,47.2,542718.2,7437230.81,487.19,1968,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,MCS,601,-99,-99,-99,-99,-99,-99,-99,-99,-99
DH8~61W,NK_6434_61W,47.2,48.8,542718.2,7437230.81,485.64,1968,34.6,34.4,9.9,-0.01,0.09,-99,-99,5.9,99.87,-99,-99,-99,MCS,601,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH8~61W,NK_6435_61W,48.8,50.3,542718.2,7437230.81,484.09,1968,24.3,48.5,9.3,-0.01,0.06,-99,-99,5.7,98.38,-99,-99,-99,MCS,601,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH8~61W,NK_6436_61W,50.3,51.8,542718.2,7437230.81,482.59,1968,27,40.7,9.8,-0.01,0.06,-99,-99,6.3,95.54,-99,-99,-99,MCS,601,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH8~61W,NK_6437_61W,51.8,53.3,542718.2,7437230.81,481.09,1968,25.6,47.7,6.7,-0.01,0.08,-99,-99,5.6,96.78,-99,-99,-99,MCS,601,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH8~61W,NK_6438_61W,53.3,54.9,542718.2,7437230.81,479.54,1968,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,MCS,601,-99,-99,-99,-99,-99,-99,-99,-99,-99
DH8~61W,NK_6439_61W,54.9,56.4,542718.2,7437230.81,477.99,1968,21.9,45.8,12.7,-0.01,0.05,-99,-99,7,96.93,-99,-99,-99,MCS,601,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH8~61W,NK_6440_61W,56.4,57.9,542718.2,7437230.81,476.49,1968,23.3,49.8,8.8,-0.01,0.05,-99,-99,6,98.03,-99,-99,-99,MCS,601,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH8~61W,NK_6441_61W,57.9,59.4,542718.2,7437230.81,474.99,1968,27,49.4,4.7,-0.01,0.07,-99,-99,5.3,98.16,-99,-99,-99,MCS,601,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH8~61W,NK_6442_61W,59.4,61,542718.2,7437230.81,473.44,1968,19.2,52.7,11.2,-0.01,0.06,-99,-99,6.2,97.69,-99,-99,-99,MCS,601,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH9~61W,NK_6285_61W,0,1.5,542735.72,7437288.25,524.38,1968,53.9,11.2,2.4,-0.01,0.18,-99,-99,7.7,98.77,-99,-99,-99,DG,435,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH9~61W,NK_6286_61W,1.5,3,542735.72,7437288.25,522.88,1968,63.6,3.4,1.8,-0.01,0.1,-99,-99,3.2,99.56,-99,-99,-99,DG,435,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH9~61W,NK_6287_61W,3,4.6,542735.72,7437288.25,521.33,1968,52.2,16.3,3.2,-0.01,0.1,-99,-99,4.8,99.16,-99,-99,-99,DG,435,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH9~61W,NK_6288_61W,4.6,6.1,542735.72,7437288.25,519.78,1968,57,7.5,4.5,-0.01,0.21,-99,-99,7.1,101.08,-99,-99,-99,DG,435,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH9~61W,NK_6289_61W,6.1,7.6,542735.72,7437288.25,518.28,1968,62.8,3.7,2.9,-0.01,0.09,-99,-99,3.9,100.49,-99,-99,-99,DG,435,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH9~61W,NK_6290_61W,7.6,9.1,542735.72,7437288.25,516.78,1968,51.3,15.1,4.7,-0.01,0.14,-99,-99,6,99.47,-99,-99,-99,DG,435,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH9~61W,NK_6291_61W,9.1,10.7,542735.72,7437288.25,515.23,1968,48.5,14.3,7.5,-0.01,0.15,-99,-99,7.9,99.39,-99,-99,-99,DG,435,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH9~61W,NK_6292_61W,10.7,12.2,542735.72,7437288.25,513.68,1968,52.7,11.1,3.4,-0.01,0.23,-99,-99,8.4,98.77,-99,-99,-99,DG,435,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH9~61W,NK_6293_61W,12.2,13.7,542735.72,7437288.25,512.18,1968,57,7.3,3.9,-0.01,0.21,-99,-99,7.9,101.08,-99,-99,-99,DG,435,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH9~61W,NK_6294_61W,13.7,15.2,542735.72,7437288.25,510.68,1968,55.6,6.5,3.1,-0.01,0.22,-99,-99,9.9,99.5,-99,-99,-99,DG,435,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH9~61W,NK_6295_61W,15.2,16.8,542735.72,7437288.25,509.13,1968,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,MCS,601,-99,-99,-99,-99,-99,-99,-99,-99,-99
DH9~61W,NK_6296_61W,16.8,18.3,542735.72,7437288.25,507.58,1968,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,MCS,601,-99,-99,-99,-99,-99,-99,-99,-99,-99
DH9~61W,NK_6297_61W,18.3,19.8,542735.72,7437288.25,506.08,1968,19.4,53.2,11.3,-0.01,0.13,-99,-99,4.4,96.93,-99,-99,-99,MCS,601,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH9~61W,NK_6298_61W,19.8,21.3,542735.72,7437288.25,504.58,1968,22.5,45.5,13,-0.01,0.16,-99,-99,5.2,96.24,-99,-99,-99,MCS,601,-99,-99,-0.01,-99,-99,-99,-99,-99,-99
DH9~61W,NK_6299_61W,21.3,22.9,542735.72,7437288.25,503.03,1968,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,MCS,601,-99,-99,-99,-99,-99,-99,-99,-99,-99
DH9~61W,NK_6300_61W,22.9,24.4,542735.72,7437288.25,501.48,1968,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,MCS,601,-99,-99,-99,-99,-99,-99,-99,-99,-99
DH9~61W,NK_6301_61W,24.4,25.9,542735.72,7437288.25,499.98,1968,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,MCS,601,-99,-99,-99,-99,-99,-99,-99,-99,-99
